FloorPlanId,Address,City,State,Zip,Size(sqf),HallwayType,OwnerId,Rate,,,,,,,,,
34,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23175,3.4,,,,,,,,,
10,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23176,2.6,,,,,,,,,
2,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23177,3.4,,,,,,,,,
4,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23178,3.2,,,,,,,,,
33,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23179,3.4,,,,,,,,,
25,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23180,4.6,,,,,,,,,
36,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23181,3.8,,,,,,,,,
19,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23182,3.6,,,,,,,,,
10,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23183,3.5,,,,,,,,,
11,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23184,3.8,,,,,,,,,
12,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23185,3.6,,,,,,,,,
29,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23186,3.5,,,,,,,,,
28,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23187,3.6,,,,,,,,,
30,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23188,3.5,,,,,,,,,
17,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23189,3.7,,,,,,,,,
20,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23190,3.8,,,,,,,,,
10,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23191,2.3,,,,,,,,,
24,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23192,4.2,,,,,,,,,
6,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23193,4,,,,,,,,,
16,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23194,4,,,,,,,,,
30,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23195,4,,,,,,,,,
3,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23196,4.4,,,,,,,,,
30,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23197,4,,,,,,,,,
5,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23198,4.2,,,,,,,,,
25,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23199,4.4,,,,,,,,,
11,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23200,4.1,,,,,,,,,
26,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23201,3.3,,,,,,,,,
31,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23202,2.8,,,,,,,,,
3,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23203,2.9,,,,,,,,,
27,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23204,2.6,,,,,,,,,
17,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23205,3,,,,,,,,,
33,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23206,3.1,,,,,,,,,
37,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23207,2.9,,,,,,,,,
4,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23208,0,,,,,,,,,
36,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23209,0,,,,,,,,,
35,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23210,0,,,,,,,,,
15,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23211,0,,,,,,,,,
27,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23212,0,,,,,,,,,
9,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23213,0,,,,,,,,,
18,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23214,0,,,,,,,,,
16,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23215,0,,,,,,,,,
2,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23216,0,,,,,,,,,
27,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23217,0,,,,,,,,,
28,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23218,0,,,,,,,,,
24,One Tower Lane,Oakbrook Terrace,IL,60181-4264,743,mixed,23219,0,,,,,,,,,
34,One Tower Lane,Oakbrook Terrace,IL,60181-4264,743,mixed,23220,0,,,,,,,,,
21,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23221,0,,,,,,,,,
17,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23222,0,,,,,,,,,
5,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23223,0,,,,,,,,,
18,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23224,0,,,,,,,,,
6,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,corridor,23225,0,,,,,,,,,
3,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23226,0,,,,,,,,,
23,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23227,0,,,,,,,,,
18,One Tower Lane,Oakbrook Terrace,IL,60181-4264,743,mixed,23228,3.1,,,,,,,,,
24,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23229,2.7,,,,,,,,,
21,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,corridor,23230,3.4,,,,,,,,,
9,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23231,3,,,,,,,,,
5,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23232,2.9,,,,,,,,,
34,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23233,3.4,,,,,,,,,
35,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23234,3,,,,,,,,,
33,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23235,3.2,,,,,,,,,
35,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23236,3.2,,,,,,,,,
7,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23237,3.1,,,,,,,,,
11,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23238,3,,,,,,,,,
39,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23239,3.2,,,,,,,,,
23,One Tower Lane,Oakbrook Terrace,IL,60181-4264,743,mixed,23240,3,,,,,,,,,
21,One Tower Lane,Oakbrook Terrace,IL,60181-4264,743,mixed,23241,3,,,,,,,,,
16,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23242,3.1,,,,,,,,,
39,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23243,3.3,,,,,,,,,
16,One Tower Lane,Oakbrook Terrace,IL,60181-4264,1131,mixed,23244,3.4,,,,,,,,,
34,One Tower Lane,Oakbrook Terrace,IL,60181-4264,1519,mixed,23245,3.1,,,,,,,,,
9,One Tower Lane,Oakbrook Terrace,IL,60181-4264,903,corridor,23246,3,,,,,,,,,
16,One Tower Lane,Oakbrook Terrace,IL,60181-4264,636,mixed,23247,2.7,,,,,,,,,
30,One Tower Lane,Oakbrook Terrace,IL,60181-4264,676,corridor,23248,3.1,,,,,,,,,
32,One Tower Lane,Oakbrook Terrace,IL,60181-4264,1334,mixed,23249,3.2,,,,,,,,,
4,One Tower Lane,Oakbrook Terrace,IL,60181-4264,914,corridor,23250,3.4,,,,,,,,,
32,One Tower Lane,Oakbrook Terrace,IL,60181-4264,914,terraced,23251,2.9,,,,,,,,,
12,One Tower Lane,Oakbrook Terrace,IL,60181-4264,644,mixed,23252,3.2,,,,,,,,,
30,One Tower Lane,Oakbrook Terrace,IL,60181-4264,355,mixed,23253,3.1,,,,,,,,,
27,One Tower Lane,Oakbrook Terrace,IL,60181-4264,914,terraced,23254,2.9,,,,,,,,,
31,One Tower Lane,Oakbrook Terrace,IL,60181-4264,914,terraced,23255,2.8,,,,,,,,,
15,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23256,3.1,,,,,,,,,
5,One Tower Lane,Oakbrook Terrace,IL,60181-4264,2337,corridor,23257,3,,,,,,,,,
30,One Tower Lane,Oakbrook Terrace,IL,60181-4264,914,terraced,23258,3.1,,,,,,,,,
18,One Tower Lane,Oakbrook Terrace,IL,60181-4264,644,terraced,23259,3.1,,,,,,,,,
18,One Tower Lane,Oakbrook Terrace,IL,60181-4264,914,mixed,23260,3.3,,,,,,,,,
33,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23261,2.8,,,,,,,,,
10,One Tower Lane,Oakbrook Terrace,IL,60181-4264,644,terraced,23262,3.1,,,,,,,,,
2,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23263,2.6,,,,,,,,,
20,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23264,3.3,,,,,,,,,
12,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,terraced,23265,2.6,,,,,,,,,
19,One Tower Lane,Oakbrook Terrace,IL,60181-4264,1451,terraced,23266,3.5,,,,,,,,,
35,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,mixed,23267,3.5,,,,,,,,,
7,One Tower Lane,Oakbrook Terrace,IL,60181-4264,644,mixed,23268,3.5,,,,,,,,,
36,One Tower Lane,Oakbrook Terrace,IL,60181-4264,355,terraced,23269,3.5,,,,,,,,,
10,One Tower Lane,Oakbrook Terrace,IL,60181-4264,572,corridor,23270,3.7,,,,,,,,,
27,700 E. Terra Cotta,Crystal Lake,IL,60014,576,corridor,23271,3.8,,,,,,,,,
3,700 E. Terra Cotta,Crystal Lake,IL,60014,914,mixed,23272,3.5,,,,,,,,,
13,202 S Washington Street,Du Quoin,IL,62832,576,mixed,23273,0,,,,,,,,,
32,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,829,corridor,23274,0,,,,,,,,,
2,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,572,mixed,23275,0,,,,,,,,,
17,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,2337,terraced,23276,0,,,,,,,,,
7,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,1313,mixed,23277,0,,,,,,,,,
14,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,1377,corridor,23278,0,,,,,,,,,
24,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,868,mixed,23279,0,,,,,,,,,
29,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,871,mixed,23280,0,,,,,,,,,
24,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,868,terraced,23281,0,,,,,,,,,
19,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,1377,mixed,23282,0,,,,,,,,,
33,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,644,terraced,23283,0,,,,,,,,,
28,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,1160,terraced,23284,0,,,,,,,,,
35,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,910,terraced,23285,0,,,,,,,,,
23,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,910,terraced,23286,0,,,,,,,,,
28,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,914,terraced,23287,0,,,,,,,,,
29,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,2056,terraced,23288,0,,,,,,,,,
37,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,1103,corridor,23289,0,,,,,,,,,
26,816 S Michigan Ave,Chicago,IL,60605,572,corridor,23290,0,,,,,,,,,
11,816 S Michigan Ave,Chicago,IL,60605,1288,terraced,23291,0,,,,,,,,,
18,600 Lincoln Avenue,Charleston,IL,61920,1366,terraced,23292,0,,,,,,,,,
15,600 Lincoln Avenue,Charleston,IL,61920,576,terraced,23293,0,,,,,,,,,
35,600 Lincoln Avenue,Charleston,IL,61920,355,terraced,23294,4,,,,,,,,,
36,600 Lincoln Avenue,Charleston,IL,61920,572,mixed,23295,3.4,,,,,,,,,
32,600 Lincoln Avenue,Charleston,IL,61920,914,terraced,23296,3.7,,,,,,,,,
3,600 Lincoln Avenue,Charleston,IL,61920,576,mixed,23297,3.9,,,,,,,,,
38,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23298,4.1,,,,,,,,,
9,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23299,4.3,,,,,,,,,
37,600 Lincoln Avenue,Charleston,IL,61920,644,mixed,23300,3.4,,,,,,,,,
10,600 Lincoln Avenue,Charleston,IL,61920,576,corridor,23301,2.8,,,,,,,,,
9,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23302,0,,,,,,,,,
4,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23303,3.1,,,,,,,,,
32,600 Lincoln Avenue,Charleston,IL,61920,914,corridor,23304,4,,,,,,,,,
10,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23305,4,,,,,,,,,
32,600 Lincoln Avenue,Charleston,IL,61920,868,corridor,23306,4.2,,,,,,,,,
25,600 Lincoln Avenue,Charleston,IL,61920,903,mixed,23307,2.5,,,,,,,,,
38,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23308,3.4,,,,,,,,,
12,600 Lincoln Avenue,Charleston,IL,61920,910,mixed,23309,3.3,,,,,,,,,
30,600 Lincoln Avenue,Charleston,IL,61920,636,corridor,23310,3.3,,,,,,,,,
23,600 Lincoln Avenue,Charleston,IL,61920,910,mixed,23311,2.6,,,,,,,,,
24,600 Lincoln Avenue,Charleston,IL,61920,587,corridor,23312,3.4,,,,,,,,,
15,600 Lincoln Avenue,Charleston,IL,61920,508,mixed,23313,3.9,,,,,,,,,
28,600 Lincoln Avenue,Charleston,IL,61920,1149,mixed,23314,3.5,,,,,,,,,
39,600 Lincoln Avenue,Charleston,IL,61920,1437,mixed,23315,0,,,,,,,,,
26,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23316,0,,,,,,,,,
5,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23317,0,,,,,,,,,
21,600 Lincoln Avenue,Charleston,IL,61920,572,mixed,23318,0,,,,,,,,,
26,600 Lincoln Avenue,Charleston,IL,61920,1103,mixed,23319,2.3,,,,,,,,,
35,600 Lincoln Avenue,Charleston,IL,61920,914,terraced,23320,2.9,,,,,,,,,
2,600 Lincoln Avenue,Charleston,IL,61920,644,mixed,23321,2.9,,,,,,,,,
4,600 Lincoln Avenue,Charleston,IL,61920,914,mixed,23322,3.4,,,,,,,,,
36,600 Lincoln Avenue,Charleston,IL,61920,1451,terraced,23323,3.2,,,,,,,,,
37,600 Lincoln Avenue,Charleston,IL,61920,576,terraced,23324,2.9,,,,,,,,,
13,600 Lincoln Avenue,Charleston,IL,61920,572,mixed,23325,3.1,,,,,,,,,
9,600 Lincoln Avenue,Charleston,IL,61920,644,mixed,23326,3.1,,,,,,,,,
34,600 Lincoln Avenue,Charleston,IL,61920,576,terraced,23327,2.9,,,,,,,,,
14,600 Lincoln Avenue,Charleston,IL,61920,644,mixed,23328,3.4,,,,,,,,,
33,600 Lincoln Avenue,Charleston,IL,61920,576,terraced,23329,3.1,,,,,,,,,
15,600 Lincoln Avenue,Charleston,IL,61920,914,terraced,23330,3,,,,,,,,,
34,600 Lincoln Avenue,Charleston,IL,61920,743,terraced,23331,3.2,,,,,,,,,
12,5000 South 5th Avenue,Hines,IL,60141,743,terraced,23332,2.8,,,,,,,,,
8,5000 South 5th Avenue,Hines,IL,60141,355,terraced,23333,2.8,,,,,,,,,
34,5000 South 5th Avenue,Hines,IL,60141,572,terraced,23334,2.7,,,,,,,,,
23,5000 South 5th Avenue,Hines,IL,60141,576,terraced,23335,2.8,,,,,,,,,
13,1700 Spartan Drive,Elgin,IL,60123-7193,1184,terraced,23336,3.1,,,,,,,,,
15,1700 Spartan Drive,Elgin,IL,60123-7193,914,mixed,23337,3.2,,,,,,,,,
20,1700 Spartan Drive,Elgin,IL,60123-7193,572,terraced,23338,3.2,,,,,,,,,
9,1700 Spartan Drive,Elgin,IL,60123-7193,914,terraced,23339,3.8,,,,,,,,,
6,1700 Spartan Drive,Elgin,IL,60123-7193,644,corridor,23340,3.8,,,,,,,,,
29,1700 Spartan Drive,Elgin,IL,60123-7193,644,terraced,23341,3.6,,,,,,,,,
38,1700 Spartan Drive,Elgin,IL,60123-7193,743,terraced,23342,3.6,,,,,,,,,
25,1700 Spartan Drive,Elgin,IL,60123-7193,1103,terraced,23343,3.8,,,,,,,,,
19,1700 Spartan Drive,Elgin,IL,60123-7193,644,corridor,23344,3.5,,,,,,,,,
2,190 Prospect Ave,Elmhurst,IL,60126-3096,914,mixed,23345,3.7,,,,,,,,,
29,190 Prospect Ave,Elmhurst,IL,60126-3096,829,mixed,23346,3.5,,,,,,,,,
25,190 Prospect Ave,Elmhurst,IL,60126-3096,914,mixed,23347,3.5,,,,,,,,,
12,190 Prospect Ave,Elmhurst,IL,60126-3096,644,mixed,23348,3.6,,,,,,,,,
20,190 Prospect Ave,Elmhurst,IL,60126-3096,914,mixed,23349,3.6,,,,,,,,,
4,190 Prospect Ave,Elmhurst,IL,60126-3096,1394,mixed,23350,3.6,,,,,,,,,
38,190 Prospect Ave,Elmhurst,IL,60126-3096,1288,mixed,23351,3.8,,,,,,,,,
33,190 Prospect Ave,Elmhurst,IL,60126-3096,1313,terraced,23352,0,,,,,,,,,
18,190 Prospect Ave,Elmhurst,IL,60126-3096,1643,mixed,23353,0,,,,,,,,,
28,190 Prospect Ave,Elmhurst,IL,60126-3096,2092,mixed,23354,0,,,,,,,,,
34,190 Prospect Ave,Elmhurst,IL,60126-3096,1519,mixed,23355,0,,,,,,,,,
29,190 Prospect Ave,Elmhurst,IL,60126-3096,857,terraced,23356,0,,,,,,,,,
13,190 Prospect Ave,Elmhurst,IL,60126-3096,1387,terraced,23357,0,,,,,,,,,
14,190 Prospect Ave,Elmhurst,IL,60126-3096,1796,terraced,23358,0,,,,,,,,,
13,300 E. College Ave.,Eureka,IL,61530,868,terraced,23359,4,,,,,,,,,
22,300 E. College Ave.,Eureka,IL,61530,644,terraced,23360,4.1,,,,,,,,,
33,790 McHenry Ave,Crystal Lake,IL,60014,814,terraced,23361,3.3,,,,,,,,,
39,790 McHenry Ave,Crystal Lake,IL,60014,814,terraced,23362,3.6,,,,,,,,,
33,790 McHenry Ave,Crystal Lake,IL,60014,508,terraced,23363,2.6,,,,,,,,,
27,6640 S. Cicero Avenue,Bedford Park,IL,60638,1412,terraced,23364,2.9,,,,,,,,,
11,6640 S. Cicero Avenue,Bedford Park,IL,60638,1743,terraced,23365,3.8,,,,,,,,,
14,6640 S. Cicero Avenue,Bedford Park,IL,60638,2056,terraced,23366,3.7,,,,,,,,,
13,6640 S. Cicero Avenue,Bedford Park,IL,60638,640,terraced,23367,3.6,,,,,,,,,
18,6640 S. Cicero Avenue,Bedford Park,IL,60638,644,terraced,23368,3.2,,,,,,,,,
7,6640 S. Cicero Avenue,Bedford Park,IL,60638,914,terraced,23369,2.7,,,,,,,,,
35,6640 S. Cicero Avenue,Bedford Park,IL,60638,743,terraced,23370,2.5,,,,,,,,,
22,6640 S. Cicero Avenue,Bedford Park,IL,60638,1184,terraced,23371,3.2,,,,,,,,,
20,2121 Sheridan Rd,Evanston,IL,60201-2926,1451,terraced,23372,3.3,,,,,,,,,
16,2121 Sheridan Rd,Evanston,IL,60201-2926,644,terraced,23373,2.7,,,,,,,,,
28,700 State St,Quincy,IL,62301,743,terraced,23374,3.3,,,,,,,,,
2,1 University Parkway,University Park,IL,60466-0975,914,terraced,23375,3,,,,,,,,,
13,1 University Parkway,University Park,IL,60466-0975,914,terraced,23376,2.8,,,,,,,,,
7,1 University Parkway,University Park,IL,60466-0975,2337,terraced,23377,3.1,,,,,,,,,
21,1 University Parkway,University Park,IL,60466-0975,914,terraced,23378,3,,,,,,,,,
18,1 University Parkway,University Park,IL,60466-0975,914,terraced,23379,3.2,,,,,,,,,
39,1 University Parkway,University Park,IL,60466-0975,903,terraced,23380,3.2,,,,,,,,,
6,1 University Parkway,University Park,IL,60466-0975,1643,terraced,23381,3.3,,,,,,,,,
12,1 University Parkway,University Park,IL,60466-0975,910,terraced,23382,3,,,,,,,,,
31,1 University Parkway,University Park,IL,60466-0975,910,terraced,23383,3.3,,,,,,,,,
33,1 University Parkway,University Park,IL,60466-0975,910,terraced,23384,3.1,,,,,,,,,
19,1 University Parkway,University Park,IL,60466-0975,910,corridor,23385,2.9,,,,,,,,,
23,1 University Parkway,University Park,IL,60466-0975,811,terraced,23386,2.8,,,,,,,,,
1,1 University Parkway,University Park,IL,60466-0975,811,terraced,23387,3,,,,,,,,,
22,1 University Parkway,University Park,IL,60466-0975,910,mixed,23388,3.3,,,,,,,,,
34,1 University Parkway,University Park,IL,60466-0975,636,mixed,23389,3.1,,,,,,,,,
25,1 University Parkway,University Park,IL,60466-0975,814,terraced,23390,2.9,,,,,,,,,
21,1 University Parkway,University Park,IL,60466-0975,811,corridor,23391,3.1,,,,,,,,,
20,1 University Parkway,University Park,IL,60466-0975,636,mixed,23392,0,,,,,,,,,
26,1 University Parkway,University Park,IL,60466-0975,814,corridor,23393,0,,,,,,,,,
14,1 University Parkway,University Park,IL,60466-0975,910,mixed,23394,0,,,,,,,,,
22,1 University Parkway,University Park,IL,60466-0975,910,corridor,23395,0,,,,,,,,,
23,1 University Parkway,University Park,IL,60466-0975,910,mixed,23396,0,,,,,,,,,
5,1 University Parkway,University Park,IL,60466-0975,814,terraced,23397,0,,,,,,,,,
7,1 University Parkway,University Park,IL,60466-0975,1483,corridor,23398,0,,,,,,,,,
39,1 University Parkway,University Park,IL,60466-0975,1483,mixed,23399,0,,,,,,,,,
12,1 University Parkway,University Park,IL,60466-0975,1690,mixed,23400,0,,,,,,,,,
15,1 University Parkway,University Park,IL,60466-0975,1483,mixed,23401,0,,,,,,,,,
7,1 University Parkway,University Park,IL,60466-0975,1483,terraced,23402,0,,,,,,,,,
3,1 University Parkway,University Park,IL,60466-0975,1690,terraced,23403,0,,,,,,,,,
26,1 University Parkway,University Park,IL,60466-0975,1483,mixed,23404,0,,,,,,,,,
32,1 University Parkway,University Park,IL,60466-0975,1483,mixed,23405,0,,,,,,,,,
3,1 University Parkway,University Park,IL,60466-0975,1690,terraced,23406,0,,,,,,,,,
25,1 University Parkway,University Park,IL,60466-0975,1483,terraced,23407,0,,,,,,,,,
4,1 University Parkway,University Park,IL,60466-0975,910,terraced,23408,0,,,,,,,,,
9,1 University Parkway,University Park,IL,60466-0975,1743,mixed,23409,0,,,,,,,,,
36,1 University Parkway,University Park,IL,60466-0975,914,mixed,23410,0,,,,,,,,,
22,1 University Parkway,University Park,IL,60466-0975,644,mixed,23411,0,,,,,,,,,
36,1 University Parkway,University Park,IL,60466-0975,644,mixed,23412,0,,,,,,,,,
15,1 University Parkway,University Park,IL,60466-0975,1167,mixed,23413,0,,,,,,,,,
24,1 University Parkway,University Park,IL,60466-0975,576,terraced,23414,0,,,,,,,,,
2,1 University Parkway,University Park,IL,60466-0975,2337,mixed,23415,0,,,,,,,,,
31,1 University Parkway,University Park,IL,60466-0975,576,mixed,23416,0,,,,,,,,,
31,1 University Parkway,University Park,IL,60466-0975,914,terraced,23417,0,,,,,,,,,
9,1 University Parkway,University Park,IL,60466-0975,355,mixed,23418,0,,,,,,,,,
28,1 University Parkway,University Park,IL,60466-0975,572,mixed,23419,0,,,,,,,,,
1,1 University Parkway,University Park,IL,60466-0975,1103,mixed,23420,0,,,,,,,,,
11,1 University Parkway,University Park,IL,60466-0975,640,terraced,23421,0,,,,,,,,,
7,1 University Parkway,University Park,IL,60466-0975,914,mixed,23422,0,,,,,,,,,
8,1 University Parkway,University Park,IL,60466-0975,644,mixed,23423,0,,,,,,,,,
39,1 University Parkway,University Park,IL,60466-0975,644,mixed,23424,0,,,,,,,,,
30,1 University Parkway,University Park,IL,60466-0975,914,terraced,23425,2.4,,,,,,,,,
9,1 University Parkway,University Park,IL,60466-0975,914,mixed,23426,3.3,,,,,,,,,
10,1 University Parkway,University Park,IL,60466-0975,2337,terraced,23427,3.6,,,,,,,,,
22,1 University Parkway,University Park,IL,60466-0975,914,terraced,23428,3.7,,,,,,,,,
28,1 University Parkway,University Park,IL,60466-0975,1103,terraced,23429,3.6,,,,,,,,,
38,1 University Parkway,University Park,IL,60466-0975,1167,terraced,23430,0,,,,,,,,,
2,1 University Parkway,University Park,IL,60466-0975,829,terraced,23431,4,,,,,,,,,
36,1 University Parkway,University Park,IL,60466-0975,914,terraced,23432,4,,,,,,,,,
39,1 University Parkway,University Park,IL,60466-0975,743,terraced,23433,3.2,,,,,,,,,
34,1 University Parkway,University Park,IL,60466-0975,914,terraced,23434,3.2,,,,,,,,,
27,1 University Parkway,University Park,IL,60466-0975,644,mixed,23435,2.9,,,,,,,,,
11,1 University Parkway,University Park,IL,60466-0975,743,mixed,23436,3,,,,,,,,,
3,1 University Parkway,University Park,IL,60466-0975,1366,terraced,23437,3.2,,,,,,,,,
20,1 University Parkway,University Park,IL,60466-0975,914,terraced,23438,3,,,,,,,,,
39,1 University Parkway,University Park,IL,60466-0975,743,terraced,23439,2.9,,,,,,,,,
15,1 University Parkway,University Park,IL,60466-0975,914,terraced,23440,2.9,,,,,,,,,
17,1 University Parkway,University Park,IL,60466-0975,914,terraced,23441,3.3,,,,,,,,,
4,1 University Parkway,University Park,IL,60466-0975,644,terraced,23442,3.4,,,,,,,,,
18,1 University Parkway,University Park,IL,60466-0975,914,terraced,23443,3,,,,,,,,,
3,1 University Parkway,University Park,IL,60466-0975,1103,terraced,23444,3,,,,,,,,,
9,1 University Parkway,University Park,IL,60466-0975,644,terraced,23445,3.4,,,,,,,,,
10,1 University Parkway,University Park,IL,60466-0975,914,terraced,23446,3,,,,,,,,,
11,1 University Parkway,University Park,IL,60466-0975,572,terraced,23447,3.1,,,,,,,,,
5,1 University Parkway,University Park,IL,60466-0975,829,terraced,23448,3.5,,,,,,,,,
17,1 University Parkway,University Park,IL,60466-0975,644,terraced,23449,3.5,,,,,,,,,
28,1 University Parkway,University Park,IL,60466-0975,868,terraced,23450,3.5,,,,,,,,,
29,1 University Parkway,University Park,IL,60466-0975,1313,corridor,23451,3.5,,,,,,,,,
1,1 University Parkway,University Park,IL,60466-0975,1796,corridor,23452,3.8,,,,,,,,,
25,1 University Parkway,University Park,IL,60466-0975,914,corridor,23453,3.5,,,,,,,,,
2,1 University Parkway,University Park,IL,60466-0975,868,terraced,23454,0,,,,,,,,,
24,1 University Parkway,University Park,IL,60466-0975,903,terraced,23455,0,,,,,,,,,
38,1 University Parkway,University Park,IL,60466-0975,868,terraced,23456,0,,,,,,,,,
17,1 University Parkway,University Park,IL,60466-0975,868,terraced,23457,0,,,,,,,,,
38,1 University Parkway,University Park,IL,60466-0975,644,mixed,23458,0,,,,,,,,,
17,1 University Parkway,University Park,IL,60466-0975,644,mixed,23459,0,,,,,,,,,
27,1 University Parkway,University Park,IL,60466-0975,636,mixed,23460,0,,,,,,,,,
3,1 University Parkway,University Park,IL,60466-0975,910,mixed,23461,0,,,,,,,,,
25,1 University Parkway,University Park,IL,60466-0975,910,terraced,23462,0,,,,,,,,,
10,1 University Parkway,University Park,IL,60466-0975,910,mixed,23463,0,,,,,,,,,
