ApartmentId,RoomType,ShareBath,FloorType,
5474,Guest Bedroom,0,Laminate,
3981,Guest Bedroom,1,Carpet,
968,Other,1,Other,
8042,Master Bedroom,0,Laminate,
7297,Guest Bedroom,0,HardWood,
8089,Other,1,HardWood,
4866,Guest Bedroom,0,HardWood,
3770,Master Bedroom,1,Carpet,
3325,Master Bedroom,0,Carpet,
3340,Other,1,HardWood,
815,Guest Bedroom,1,HardWood,
1308,Guest Bedroom,1,Carpet,
2738,Master Bedroom,1,Carpet,
288,Guest Bedroom,1,Laminate,
1549,Master Bedroom,0,Laminate,
1648,Master Bedroom,1,HardWood,
5564,Guest Bedroom,0,Carpet,
5204,Guest Bedroom,0,Carpet,
7474,Master Bedroom,1,Carpet,
3337,Master Bedroom,1,HardWood,
6448,Guest Bedroom,0,Laminate,
2455,Master Bedroom,1,Carpet,
4770,Other,0,Carpet,
5650,Master Bedroom,1,HardWood,
9522,Master Bedroom,1,Carpet,
6246,Other,1,HardWood,
4965,Other,1,Carpet,
5684,Other,1,Laminate,
2523,Master Bedroom,0,Carpet,
143,Other,0,Other,
8145,Guest Bedroom,0,Laminate,
5877,Master Bedroom,0,HardWood,
891,Guest Bedroom,1,Laminate,
1345,Other,1,Carpet,
6661,Other,1,Carpet,
7769,Other,1,Carpet,
2861,Other,1,Other,
9913,Master Bedroom,0,Laminate,
11151,Other,1,HardWood,
9452,Other,0,HardWood,
6363,Master Bedroom,0,Other,
7563,Guest Bedroom,0,Carpet,
8963,Master Bedroom,0,Carpet,
8664,Guest Bedroom,1,Carpet,
5274,Master Bedroom,1,Other,
8264,Master Bedroom,1,Carpet,
6868,Guest Bedroom,0,HardWood,
7242,Guest Bedroom,1,Other,
5510,Other,0,Laminate,
9435,Other,0,Carpet,
2319,Other,1,HardWood,
6061,Master Bedroom,0,Carpet,
10415,Guest Bedroom,1,Laminate,
6908,Guest Bedroom,0,HardWood,
1185,Master Bedroom,1,Carpet,
11196,Other,0,Carpet,
5142,Other,0,Carpet,
8633,Other,0,Other,
1300,Other,1,Laminate,
9568,Master Bedroom,1,Laminate,
10332,Master Bedroom,0,Laminate,
1924,Guest Bedroom,1,Laminate,
4020,Other,1,Laminate,
10434,Other,1,Other,
4432,Other,1,Carpet,
6612,Other,0,Carpet,
1357,Master Bedroom,1,HardWood,
7067,Other,0,Other,
11469,Other,0,Other,
11473,Master Bedroom,0,Carpet,
4566,Other,1,Other,
2383,Other,1,Other,
8326,Guest Bedroom,1,HardWood,
5264,Master Bedroom,1,Carpet,
2215,Guest Bedroom,0,Other,
3945,Master Bedroom,1,Carpet,
6717,Master Bedroom,1,Laminate,
3158,Master Bedroom,1,Other,
7212,Guest Bedroom,1,Other,
9357,Guest Bedroom,0,Carpet,
8079,Other,1,Other,
6471,Other,0,Laminate,
9191,Other,1,Other,
6551,Other,1,HardWood,
5349,Guest Bedroom,1,Laminate,
75,Guest Bedroom,0,Carpet,
6396,Guest Bedroom,0,Laminate,
9498,Master Bedroom,0,Laminate,
2707,Guest Bedroom,0,Other,
10986,Other,1,Carpet,
5010,Master Bedroom,0,Other,
967,Master Bedroom,0,Other,
8175,Other,1,Other,
4490,Guest Bedroom,0,HardWood,
8617,Master Bedroom,0,Laminate,
6367,Other,1,Carpet,
3740,Master Bedroom,1,HardWood,
946,Master Bedroom,0,Carpet,
8274,Guest Bedroom,1,Other,
6644,Guest Bedroom,0,Carpet,
8073,Master Bedroom,0,Laminate,
8893,Other,1,Carpet,
4634,Other,0,HardWood,
3254,Other,0,HardWood,
5957,Other,0,Other,
6121,Other,1,HardWood,
11558,Master Bedroom,1,Other,
3090,Other,1,Carpet,
1905,Other,1,HardWood,
2352,Other,0,Other,
4103,Master Bedroom,1,Carpet,
1776,Guest Bedroom,1,HardWood,
8037,Guest Bedroom,0,Other,
9016,Master Bedroom,0,HardWood,
84,Other,0,Carpet,
9162,Master Bedroom,0,Other,
7320,Master Bedroom,0,Other,
3437,Guest Bedroom,1,Carpet,
3740,Master Bedroom,0,Laminate,
745,Master Bedroom,1,Carpet,
1688,Guest Bedroom,1,Laminate,
4356,Guest Bedroom,1,Other,
2312,Other,0,Laminate,
7082,Master Bedroom,0,HardWood,
4890,Master Bedroom,1,Laminate,
9881,Other,1,Carpet,
1491,Guest Bedroom,1,Laminate,
5558,Other,0,HardWood,
266,Guest Bedroom,1,Other,
7462,Guest Bedroom,1,Other,
422,Master Bedroom,1,HardWood,
6853,Master Bedroom,1,Laminate,
2811,Other,0,Other,
3027,Master Bedroom,0,Other,
7205,Guest Bedroom,0,Other,
1165,Other,1,Other,
10496,Master Bedroom,0,HardWood,
5098,Other,0,HardWood,
9140,Guest Bedroom,0,HardWood,
7925,Guest Bedroom,1,Laminate,
2203,Guest Bedroom,0,Other,
717,Guest Bedroom,0,HardWood,
11079,Other,0,Carpet,
9416,Master Bedroom,1,HardWood,
747,Other,1,Other,
2172,Other,0,Laminate,
6722,Other,1,HardWood,
4089,Other,0,Other,
457,Master Bedroom,1,Other,
389,Master Bedroom,1,Other,
225,Other,0,Carpet,
7475,Master Bedroom,0,Laminate,
6820,Guest Bedroom,1,HardWood,
7923,Other,1,HardWood,
5402,Guest Bedroom,0,Carpet,
9384,Master Bedroom,0,HardWood,
4614,Other,1,Other,
5145,Other,1,Other,
1403,Other,0,Other,
4787,Guest Bedroom,0,HardWood,
8462,Guest Bedroom,1,Laminate,
10512,Master Bedroom,1,Laminate,
4252,Other,0,Carpet,
6903,Master Bedroom,0,HardWood,
10523,Master Bedroom,0,Laminate,
119,Master Bedroom,1,Laminate,
8235,Master Bedroom,1,Carpet,
428,Master Bedroom,1,HardWood,
8729,Other,1,Other,
4905,Master Bedroom,1,HardWood,
8259,Other,0,Other,
10176,Guest Bedroom,1,Laminate,
2775,Other,0,Other,
2548,Master Bedroom,0,Other,
10500,Master Bedroom,0,Other,
7620,Master Bedroom,0,Carpet,
5893,Master Bedroom,0,Other,
1773,Guest Bedroom,1,Other,
9680,Guest Bedroom,0,Carpet,
10049,Master Bedroom,0,Other,
9665,Guest Bedroom,0,Other,
9954,Guest Bedroom,0,Other,
397,Other,1,Carpet,
9729,Guest Bedroom,0,HardWood,
2186,Other,0,Laminate,
10691,Other,1,Other,
9138,Master Bedroom,0,Laminate,
5259,Other,0,Other,
10369,Guest Bedroom,0,HardWood,
6151,Master Bedroom,0,Laminate,
6358,Master Bedroom,1,HardWood,
5764,Guest Bedroom,0,Other,
5265,Guest Bedroom,1,Laminate,
7274,Master Bedroom,0,Other,
1605,Guest Bedroom,0,HardWood,
9455,Master Bedroom,1,Other,
10081,Master Bedroom,0,Laminate,
8517,Other,0,HardWood,
2235,Guest Bedroom,1,HardWood,
7290,Master Bedroom,1,HardWood,
8483,Master Bedroom,0,Other,
4840,Other,1,Other,
11190,Other,1,HardWood,
1491,Other,0,Laminate,
6250,Guest Bedroom,0,Laminate,
6352,Master Bedroom,0,Other,
2152,Master Bedroom,0,Other,
7650,Master Bedroom,1,Carpet,
10204,Other,1,HardWood,
8825,Guest Bedroom,1,Carpet,
8925,Master Bedroom,1,HardWood,
3969,Guest Bedroom,1,Other,
7958,Master Bedroom,1,Laminate,
5002,Other,0,Carpet,
9763,Guest Bedroom,0,Carpet,
5006,Guest Bedroom,0,Other,
2239,Other,1,Carpet,
6907,Master Bedroom,1,Carpet,
4775,Other,0,Laminate,
10297,Master Bedroom,1,Carpet,
10742,Other,1,Laminate,
10191,Master Bedroom,0,Carpet,
246,Master Bedroom,1,Laminate,
1693,Other,1,Laminate,
8151,Other,1,Other,
10614,Master Bedroom,0,Laminate,
6119,Guest Bedroom,0,HardWood,
1191,Master Bedroom,1,HardWood,
9690,Master Bedroom,0,HardWood,
1443,Guest Bedroom,0,HardWood,
5481,Guest Bedroom,1,HardWood,
3317,Guest Bedroom,0,Carpet,
8874,Other,0,Carpet,
10670,Other,0,Laminate,
8641,Guest Bedroom,0,HardWood,
3946,Master Bedroom,1,HardWood,
913,Guest Bedroom,1,HardWood,
3230,Guest Bedroom,0,Carpet,
8001,Guest Bedroom,1,Laminate,
8907,Master Bedroom,0,Other,
2899,Guest Bedroom,1,Other,
5106,Master Bedroom,0,Other,
6125,Other,1,Carpet,
1507,Guest Bedroom,1,Other,
7779,Master Bedroom,0,Other,
3654,Master Bedroom,1,HardWood,
6436,Other,1,Other,
4729,Guest Bedroom,0,HardWood,
1752,Master Bedroom,0,Laminate,
1155,Other,1,Carpet,
8582,Guest Bedroom,1,HardWood,
7129,Master Bedroom,1,HardWood,
5503,Master Bedroom,1,Laminate,
7608,Master Bedroom,0,HardWood,
3685,Master Bedroom,0,Laminate,
1460,Other,0,Other,
6641,Other,1,Other,
6413,Other,0,Laminate,
3708,Master Bedroom,0,Carpet,
252,Guest Bedroom,0,HardWood,
6702,Guest Bedroom,0,HardWood,
3088,Master Bedroom,1,Laminate,
3976,Guest Bedroom,1,Other,
1813,Master Bedroom,0,HardWood,
6281,Other,1,Other,
2691,Other,1,Other,
9708,Other,1,HardWood,
6990,Master Bedroom,1,HardWood,
11410,Guest Bedroom,1,HardWood,
4542,Master Bedroom,0,Other,
10394,Other,1,Other,
7134,Master Bedroom,0,Carpet,
456,Master Bedroom,0,Laminate,
754,Master Bedroom,1,Carpet,
3948,Master Bedroom,1,HardWood,
3251,Guest Bedroom,1,Laminate,
6723,Guest Bedroom,1,Carpet,
7917,Other,0,Laminate,
8398,Other,0,Other,
9668,Master Bedroom,1,Laminate,
6354,Guest Bedroom,0,Other,
5771,Master Bedroom,1,Other,
2283,Other,0,Laminate,
7547,Guest Bedroom,0,Other,
10960,Guest Bedroom,0,Other,
4515,Other,0,Carpet,
5439,Guest Bedroom,0,Other,
2685,Guest Bedroom,0,Other,
6243,Other,1,Other,
7405,Master Bedroom,0,HardWood,
1732,Master Bedroom,1,Laminate,
8129,Master Bedroom,0,Other,
6218,Master Bedroom,0,Other,
4672,Master Bedroom,1,HardWood,
6237,Other,0,Laminate,
2890,Guest Bedroom,0,Other,
6692,Guest Bedroom,1,Carpet,
8829,Other,0,Other,
8394,Master Bedroom,0,Carpet,
7397,Master Bedroom,0,Carpet,
8700,Guest Bedroom,1,Carpet,
3093,Guest Bedroom,0,Carpet,
2297,Guest Bedroom,0,Laminate,
2991,Other,0,Carpet,
297,Other,0,Carpet,
4578,Guest Bedroom,0,Other,
6957,Other,1,Laminate,
8941,Guest Bedroom,1,HardWood,
8566,Guest Bedroom,1,Laminate,
3462,Guest Bedroom,1,Laminate,
3318,Other,1,HardWood,
6221,Other,1,Carpet,
978,Other,0,HardWood,
2757,Guest Bedroom,1,HardWood,
9266,Other,1,Other,
6979,Master Bedroom,0,HardWood,
3475,Guest Bedroom,1,Laminate,
1045,Other,0,Other,
10181,Master Bedroom,0,Carpet,
1182,Master Bedroom,1,HardWood,
456,Other,0,Other,
3343,Other,0,Carpet,
2820,Other,1,Laminate,
11040,Other,1,Carpet,
3618,Guest Bedroom,1,Carpet,
1084,Other,1,Carpet,
3802,Master Bedroom,1,Carpet,
4799,Master Bedroom,1,Laminate,
79,Guest Bedroom,0,Carpet,
8374,Master Bedroom,0,Carpet,
11062,Other,0,Laminate,
11067,Master Bedroom,0,HardWood,
1828,Master Bedroom,1,Carpet,
1039,Master Bedroom,0,Carpet,
227,Guest Bedroom,0,Carpet,
7565,Guest Bedroom,1,Laminate,
8449,Guest Bedroom,1,HardWood,
9828,Master Bedroom,0,HardWood,
3873,Master Bedroom,1,Carpet,
10347,Other,1,Laminate,
6457,Guest Bedroom,1,HardWood,
10328,Guest Bedroom,1,Other,
2019,Other,0,HardWood,
4067,Other,0,Carpet,
1917,Guest Bedroom,0,HardWood,
2767,Guest Bedroom,1,Laminate,
5279,Master Bedroom,0,HardWood,
4134,Other,0,HardWood,
2878,Guest Bedroom,0,HardWood,
6849,Master Bedroom,1,HardWood,
9467,Other,1,Carpet,
6525,Guest Bedroom,0,Other,
387,Master Bedroom,0,HardWood,
9497,Other,1,Laminate,
10673,Guest Bedroom,1,Carpet,
2087,Guest Bedroom,1,HardWood,
8207,Master Bedroom,1,HardWood,
8805,Guest Bedroom,1,Carpet,
314,Other,1,Carpet,
4017,Master Bedroom,0,Carpet,
7819,Other,0,Laminate,
3160,Guest Bedroom,0,Laminate,
7458,Master Bedroom,0,Other,
7819,Master Bedroom,0,Other,
792,Guest Bedroom,1,HardWood,
10302,Other,0,Laminate,
6315,Master Bedroom,1,Other,
7453,Other,1,HardWood,
6760,Other,1,Carpet,
10456,Guest Bedroom,1,Carpet,
11104,Other,0,Other,
2509,Other,0,Other,
4892,Other,0,Carpet,
7825,Guest Bedroom,0,Other,
8997,Guest Bedroom,1,Other,
2116,Other,1,Laminate,
7237,Other,0,Carpet,
7381,Guest Bedroom,0,Other,
7807,Other,0,Carpet,
2826,Master Bedroom,0,Other,
6953,Guest Bedroom,1,Carpet,
3917,Other,1,Carpet,
3292,Master Bedroom,0,Other,
7559,Master Bedroom,1,HardWood,
4617,Guest Bedroom,1,Carpet,
9025,Other,0,Carpet,
8619,Other,1,HardWood,
6615,Other,1,HardWood,
11015,Master Bedroom,1,HardWood,
5906,Guest Bedroom,1,Carpet,
5253,Master Bedroom,1,HardWood,
4113,Master Bedroom,1,Laminate,
9348,Master Bedroom,0,Carpet,
2192,Other,1,Other,
5404,Other,1,Carpet,
5780,Guest Bedroom,1,Other,
5368,Master Bedroom,1,Carpet,
11310,Guest Bedroom,1,Other,
5229,Other,0,Laminate,
3486,Other,1,Laminate,
10856,Master Bedroom,0,Carpet,
7881,Other,0,Other,
11180,Other,0,Carpet,
1969,Guest Bedroom,1,Other,
9953,Master Bedroom,1,Laminate,
10224,Master Bedroom,0,HardWood,
10008,Master Bedroom,1,HardWood,
4666,Guest Bedroom,0,Carpet,
3379,Master Bedroom,1,Carpet,
6952,Master Bedroom,0,Laminate,
3303,Other,1,Carpet,
2547,Guest Bedroom,0,Carpet,
7972,Master Bedroom,0,Other,
5414,Other,0,Other,
9703,Master Bedroom,0,Laminate,
942,Master Bedroom,1,Carpet,
3544,Guest Bedroom,0,HardWood,
9528,Other,1,HardWood,
1496,Other,1,Carpet,
9287,Guest Bedroom,0,Laminate,
8024,Master Bedroom,0,Other,
372,Master Bedroom,0,Laminate,
6150,Guest Bedroom,1,Carpet,
8189,Other,1,Laminate,
7910,Other,1,Carpet,
7184,Guest Bedroom,1,Other,
8153,Master Bedroom,1,Laminate,
5258,Master Bedroom,1,Carpet,
7217,Other,1,Other,
1757,Guest Bedroom,1,Carpet,
3700,Master Bedroom,1,Laminate,
10570,Master Bedroom,1,HardWood,
7362,Other,0,Laminate,
9888,Master Bedroom,1,HardWood,
3299,Other,0,Laminate,
1462,Other,0,HardWood,
11414,Other,1,Other,
2330,Other,0,Carpet,
9785,Master Bedroom,1,Carpet,
6941,Master Bedroom,0,HardWood,
2869,Master Bedroom,0,Carpet,
10840,Master Bedroom,1,HardWood,
2255,Guest Bedroom,0,HardWood,
5008,Guest Bedroom,0,Other,
7063,Other,0,Laminate,
5803,Master Bedroom,0,Other,
11128,Guest Bedroom,0,Laminate,
9824,Guest Bedroom,1,HardWood,
696,Guest Bedroom,1,Carpet,
4136,Master Bedroom,0,Laminate,
5953,Master Bedroom,1,Other,
1614,Master Bedroom,1,HardWood,
8634,Guest Bedroom,0,HardWood,
7734,Guest Bedroom,0,Carpet,
729,Master Bedroom,0,Other,
602,Other,0,Carpet,
7218,Other,0,HardWood,
9566,Guest Bedroom,1,Other,
9135,Guest Bedroom,1,Carpet,
10608,Master Bedroom,0,HardWood,
568,Guest Bedroom,0,Other,
2490,Guest Bedroom,0,Carpet,
11427,Master Bedroom,1,Laminate,
4805,Other,1,Other,
1338,Master Bedroom,0,Carpet,
5085,Master Bedroom,0,Carpet,
1438,Other,0,Laminate,
5574,Other,0,Other,
7723,Other,0,Laminate,
8810,Guest Bedroom,1,Other,
6119,Guest Bedroom,0,Other,
10160,Other,0,Laminate,
910,Master Bedroom,0,Other,
10903,Other,0,Laminate,
3637,Master Bedroom,1,Other,
3957,Other,1,Laminate,
8320,Master Bedroom,1,Laminate,
205,Other,1,Other,
10845,Other,1,Other,
10586,Other,1,HardWood,
1536,Other,0,Other,
3225,Other,0,HardWood,
7246,Guest Bedroom,1,Laminate,
6981,Other,1,Carpet,
8539,Guest Bedroom,1,Carpet,
4166,Guest Bedroom,1,HardWood,
7833,Guest Bedroom,1,Laminate,
7281,Master Bedroom,0,Laminate,
3893,Guest Bedroom,1,Other,
5168,Master Bedroom,0,Laminate,
3336,Guest Bedroom,0,Laminate,
8371,Other,1,Laminate,
4999,Master Bedroom,0,Laminate,
8777,Master Bedroom,1,Carpet,
3096,Guest Bedroom,1,Laminate,
9836,Guest Bedroom,0,HardWood,
9673,Master Bedroom,0,HardWood,
5031,Other,1,HardWood,
2718,Other,1,Laminate,
1046,Master Bedroom,0,HardWood,
9456,Guest Bedroom,0,Other,
6643,Guest Bedroom,0,HardWood,
2504,Guest Bedroom,0,HardWood,
11454,Guest Bedroom,1,Laminate,
524,Guest Bedroom,1,Other,
4799,Guest Bedroom,0,Other,
6836,Guest Bedroom,0,Laminate,
1006,Guest Bedroom,0,Other,
2825,Master Bedroom,1,Laminate,
5555,Master Bedroom,1,Laminate,
3649,Other,1,Other,
3775,Master Bedroom,0,Other,
5237,Guest Bedroom,0,HardWood,
7209,Other,0,HardWood,
8755,Guest Bedroom,0,Carpet,
6317,Other,1,Laminate,
2329,Master Bedroom,0,Carpet,
5989,Other,1,Other,
8883,Master Bedroom,0,Carpet,
4938,Guest Bedroom,0,Carpet,
8950,Master Bedroom,1,HardWood,
1788,Master Bedroom,0,HardWood,
5133,Guest Bedroom,1,Laminate,
4712,Other,1,Carpet,
2390,Guest Bedroom,1,Laminate,
10459,Other,0,Carpet,
11457,Other,0,Laminate,
5947,Master Bedroom,1,HardWood,
5453,Guest Bedroom,0,Carpet,
1326,Guest Bedroom,0,Other,
5921,Guest Bedroom,0,Other,
3470,Master Bedroom,0,Carpet,
9217,Other,0,Other,
1476,Other,0,Other,
4053,Guest Bedroom,0,Carpet,
2906,Other,1,Laminate,
9244,Guest Bedroom,1,HardWood,
6116,Master Bedroom,1,Other,
3295,Master Bedroom,0,Other,
8088,Other,1,Laminate,
2458,Other,0,Other,
5771,Guest Bedroom,1,Laminate,
5193,Master Bedroom,0,Carpet,
7115,Guest Bedroom,0,Other,
4743,Master Bedroom,0,Carpet,
30,Master Bedroom,1,Carpet,
9360,Master Bedroom,1,HardWood,
8427,Master Bedroom,1,Carpet,
398,Master Bedroom,1,HardWood,
7106,Other,1,Laminate,
7883,Guest Bedroom,1,Laminate,
5708,Other,0,HardWood,
3166,Guest Bedroom,1,Laminate,
10640,Other,0,Other,
8155,Master Bedroom,0,Carpet,
6917,Guest Bedroom,0,Carpet,
1975,Other,1,Carpet,
11055,Master Bedroom,1,Other,
2997,Other,1,HardWood,
1242,Master Bedroom,1,Laminate,
6797,Master Bedroom,1,Carpet,
11058,Master Bedroom,0,Carpet,
261,Guest Bedroom,0,Laminate,
1486,Other,0,Carpet,
7352,Master Bedroom,0,Carpet,
677,Guest Bedroom,0,Other,
9623,Guest Bedroom,1,Other,
7568,Other,1,Carpet,
6328,Master Bedroom,1,Other,
8359,Master Bedroom,1,Other,
696,Other,1,Laminate,
6503,Master Bedroom,0,Carpet,
6056,Other,1,HardWood,
6502,Master Bedroom,0,HardWood,
8013,Guest Bedroom,1,Laminate,
9703,Master Bedroom,0,HardWood,
458,Other,1,Other,
336,Other,0,Carpet,
6233,Master Bedroom,0,HardWood,
6017,Guest Bedroom,1,HardWood,
9148,Guest Bedroom,1,Carpet,
2957,Other,1,HardWood,
8850,Guest Bedroom,1,HardWood,
4998,Guest Bedroom,1,Other,
35,Other,0,HardWood,
3897,Other,0,Laminate,
6084,Other,1,Other,
9070,Master Bedroom,0,Laminate,
9529,Other,0,Other,
8267,Master Bedroom,1,Other,
2195,Master Bedroom,1,Other,
4099,Master Bedroom,1,HardWood,
10709,Guest Bedroom,0,Carpet,
4960,Other,0,Other,
8585,Master Bedroom,1,Other,
6598,Master Bedroom,0,Carpet,
7757,Master Bedroom,0,Laminate,
3251,Master Bedroom,1,Laminate,
1240,Guest Bedroom,0,Carpet,
2797,Other,1,HardWood,
6053,Other,0,Other,
2454,Other,0,HardWood,
7081,Guest Bedroom,1,HardWood,
3117,Guest Bedroom,0,Laminate,
3785,Other,0,Other,
2309,Other,0,Carpet,
2326,Master Bedroom,1,HardWood,
2974,Master Bedroom,1,Other,
1831,Other,0,Carpet,
5175,Other,1,Other,
2812,Other,1,Other,
4249,Master Bedroom,0,Carpet,
3017,Master Bedroom,1,HardWood,
3950,Master Bedroom,1,Laminate,
11012,Master Bedroom,0,HardWood,
9460,Other,1,Carpet,
9427,Master Bedroom,0,Other,
6529,Master Bedroom,1,HardWood,
8486,Other,1,HardWood,
8873,Guest Bedroom,0,Other,
116,Guest Bedroom,1,Other,
11224,Other,1,HardWood,
7211,Guest Bedroom,1,Laminate,
304,Guest Bedroom,0,Laminate,
8080,Other,0,Other,
7650,Other,0,Other,
5819,Guest Bedroom,1,Other,
8418,Guest Bedroom,0,HardWood,
8914,Other,1,HardWood,
2143,Guest Bedroom,1,Other,
8898,Guest Bedroom,1,HardWood,
5112,Other,1,HardWood,
4439,Guest Bedroom,1,Carpet,
9597,Other,1,HardWood,
10072,Other,0,Other,
2047,Master Bedroom,1,HardWood,
2496,Master Bedroom,0,HardWood,
3507,Guest Bedroom,1,Laminate,
10876,Master Bedroom,0,HardWood,
1167,Guest Bedroom,1,Laminate,
6927,Other,0,HardWood,
7506,Master Bedroom,0,Laminate,
2941,Guest Bedroom,0,Other,
10492,Master Bedroom,1,Laminate,
7478,Guest Bedroom,0,Other,
8128,Guest Bedroom,0,Laminate,
611,Master Bedroom,0,HardWood,
5801,Master Bedroom,0,Other,
6543,Master Bedroom,1,HardWood,
8376,Other,0,Other,
2172,Master Bedroom,0,HardWood,
10070,Guest Bedroom,0,Laminate,
5977,Master Bedroom,1,Other,
8746,Guest Bedroom,0,Laminate,
3747,Master Bedroom,1,Carpet,
163,Guest Bedroom,1,HardWood,
4153,Guest Bedroom,0,Other,
4143,Guest Bedroom,1,HardWood,
4799,Guest Bedroom,1,Carpet,
9939,Master Bedroom,1,Carpet,
8565,Guest Bedroom,1,Other,
4611,Master Bedroom,0,HardWood,
3664,Guest Bedroom,0,Laminate,
10387,Other,0,Other,
9575,Master Bedroom,1,Other,
2914,Master Bedroom,1,HardWood,
36,Master Bedroom,1,HardWood,
8639,Other,0,HardWood,
3399,Master Bedroom,1,Other,
1311,Guest Bedroom,0,Carpet,
1624,Guest Bedroom,0,Carpet,
1835,Guest Bedroom,0,Laminate,
7355,Master Bedroom,1,HardWood,
4889,Other,1,Other,
6819,Master Bedroom,1,Carpet,
1594,Master Bedroom,0,Other,
3954,Master Bedroom,1,HardWood,
5337,Master Bedroom,1,Carpet,
2470,Master Bedroom,0,HardWood,
10352,Other,0,Laminate,
7365,Other,0,HardWood,
4142,Master Bedroom,1,Other,
10808,Master Bedroom,0,Carpet,
10646,Other,1,HardWood,
5812,Other,0,HardWood,
3875,Master Bedroom,1,Laminate,
5386,Other,0,Other,
2562,Other,1,Laminate,
10527,Master Bedroom,1,Carpet,
496,Guest Bedroom,1,HardWood,
10971,Guest Bedroom,0,Other,
5392,Other,1,Other,
253,Guest Bedroom,1,Other,
11125,Master Bedroom,0,HardWood,
4997,Other,1,HardWood,
269,Other,0,HardWood,
3484,Other,1,HardWood,
10089,Guest Bedroom,0,HardWood,
6648,Other,0,Other,
3143,Guest Bedroom,0,HardWood,
7727,Other,1,Laminate,
6037,Other,1,Other,
4777,Master Bedroom,0,HardWood,
9550,Master Bedroom,0,Carpet,
10161,Master Bedroom,0,Carpet,
5552,Master Bedroom,1,Other,
8965,Other,1,HardWood,
7956,Master Bedroom,1,Carpet,
1745,Master Bedroom,1,Other,
5480,Guest Bedroom,1,HardWood,
11554,Master Bedroom,1,Laminate,
7087,Other,1,Carpet,
10285,Other,1,Other,
667,Guest Bedroom,0,HardWood,
9935,Guest Bedroom,0,HardWood,
4040,Guest Bedroom,0,Carpet,
5914,Guest Bedroom,1,Other,
8896,Master Bedroom,1,Other,
2423,Guest Bedroom,1,HardWood,
9245,Master Bedroom,1,Other,
5183,Other,0,Carpet,
336,Master Bedroom,1,HardWood,
1367,Master Bedroom,1,Other,
8899,Master Bedroom,0,HardWood,
1164,Master Bedroom,0,HardWood,
1950,Guest Bedroom,0,Other,
2071,Guest Bedroom,0,Laminate,
631,Guest Bedroom,0,HardWood,
9523,Master Bedroom,1,Other,
6772,Master Bedroom,1,Laminate,
3394,Master Bedroom,0,HardWood,
7257,Master Bedroom,1,Other,
10970,Master Bedroom,0,Carpet,
11130,Master Bedroom,0,HardWood,
2003,Master Bedroom,0,Carpet,
8482,Master Bedroom,1,Laminate,
722,Guest Bedroom,0,HardWood,
7693,Master Bedroom,0,Carpet,
9558,Other,0,HardWood,
4298,Master Bedroom,0,Other,
1272,Other,0,HardWood,
2060,Other,0,Laminate,
8066,Master Bedroom,0,HardWood,
5671,Other,0,Other,
11352,Master Bedroom,0,Carpet,
4160,Guest Bedroom,0,HardWood,
10870,Guest Bedroom,1,Other,
8144,Guest Bedroom,0,Other,
7965,Master Bedroom,1,Laminate,
7036,Guest Bedroom,0,Laminate,
9334,Other,0,HardWood,
3232,Guest Bedroom,0,Other,
1350,Master Bedroom,0,Carpet,
30,Master Bedroom,0,HardWood,
2007,Master Bedroom,0,Laminate,
4394,Master Bedroom,0,Carpet,
2425,Master Bedroom,0,Laminate,
11368,Guest Bedroom,1,Laminate,
401,Other,1,Laminate,
2540,Master Bedroom,0,HardWood,
8173,Other,0,Carpet,
4348,Other,0,Laminate,
8768,Guest Bedroom,1,Laminate,
